Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1996-01-18,36.950753089797054,36.9602349355989,36.63785217833611,36.93178939819336,425600,18,3,3,1,1996
1996-01-19,36.931778660418885,37.27312501004021,36.893851288238736,37.178306579589844,169800,19,4,3,1,1996
1996-01-22,37.14987778651477,37.27314180163082,37.083504855298436,37.18780517578125,288200,22,0,4,1,1996
1996-01-23,37.168824422210875,37.27312469482422,37.092969678492075,37.27312469482422,362200,23,1,4,1,1996
1996-01-24,37.33002915383589,37.652411930373965,37.31106546109835,37.57655715942383,1506500,24,2,4,1,1996
1996-01-25,37.60498556531692,37.62394924941441,37.39638504024457,37.44379425048828,298400,25,3,4,1,1996
1996-01-26,37.41536885998281,37.785160898892926,37.3679596242251,37.766197204589844,726300,26,4,4,1,1996
1996-01-29,37.73774122470437,37.91789627075195,37.70929569111791,37.91789627075195,254800,29,0,5,1,1996
1996-01-30,37.99376355641065,38.31614637670462,37.94635431813212,38.240291595458984,272100,30,1,5,1,1996
1996-01-31,38.230803716928676,38.64800494796659,38.211840024608776,38.63852310180664,498000,31,2,5,1,1996
1996-02-01,38.60059140305647,38.78074645996094,38.572145867755765,38.78074645996094,373900,1,3,5,2,1996
1996-02-02,38.7617726221794,38.847109205740956,38.53420839934861,38.619544982910156,496200,2,4,5,2,1996
1996-02-05,38.55317937903908,38.98934422198935,38.49628831256731,38.93245315551758,295300,5,0,6,2,1996
1996-02-06,38.95142162217162,39.340177290747334,38.89453054872152,39.302249908447266,301600,6,1,6,2,1996
1996-02-07,39.29276194198436,39.529808044433594,39.25483456559248,39.529808044433594,585100,7,2,6,2,1996
1996-02-08,39.472923068792035,39.99442457462522,39.39706830430721,39.95649719238281,1526600,8,3,6,2,1996
1996-02-09,39.937535823565774,40.27888228359625,39.75738074743858,39.947017669677734,804600,9,4,6,2,1996
1996-02-12,40.02285161372208,40.430570784390184,39.98492424900877,40.25041580200195,626500,12,0,7,2,1996
1996-02-13,40.079759676125505,40.46851532947803,40.05131414051434,40.165096282958984,1045900,13,1,7,2,1996
1996-02-14,40.13666430948234,40.26941018718911,39.79531776680779,39.81428146362305,431400,14,2,7,2,1996
1996-02-15,39.728944258755014,39.994436010364836,39.520343596775874,39.567752838134766,889500,15,3,7,2,1996
1996-02-16,39.491880327836036,39.58669876799891,39.28327975947772,39.40654373168945,606100,16,4,7,2,1996
1996-02-20,39.10313217515355,39.216914325032754,38.76178572551593,39.01779556274414,492300,20,1,8,2,1996
1996-02-21,39.09365388354715,39.529818831071566,39.09365388354715,39.501373291015625,434000,21,2,8,2,1996
1996-02-22,39.71943609836196,40.25041924983207,39.69099057239035,40.12715530395508,721400,22,3,8,2,1996
1996-02-23,40.354728344379446,40.42110125284059,39.64359003943855,40.01338195800781,1430400,23,4,8,2,1996
1996-02-26,39.89961338043213,39.98495000600815,39.42552101612091,39.44448471069336,1408400,26,0,9,2,1996
1996-02-27,39.53929137631672,39.54877322077147,39.14105390921713,39.32120895385742,601000,27,1,9,2,1996
1996-02-28,39.63411199954129,39.89012181389239,39.141056060791016,39.141056060791016,865900,28,2,9,2,1996
1996-02-29,38.913489295078584,39.416027046696314,38.76177978515625,38.76177978515625,914300,29,3,9,2,1996
1996-03-01,39.22640323248536,39.37811279296875,38.600601295491394,39.37811279296875,1452600,1,4,9,3,1996
1996-03-04,39.463435636287045,39.84270940501638,39.33068981723178,39.60566329956055,652600,4,0,10,3,1996
1996-03-05,39.51084585931767,39.97545623779297,39.49188217040031,39.97545623779297,402000,5,1,10,3,1996
1996-03-06,39.91856332428862,40.03234545252887,39.62462615966797,39.62462615966797,624700,6,2,10,3,1996
1996-03-07,39.70047414688837,39.84270178295317,39.58669203803653,39.82373809814453,534200,7,3,10,3,1996
1996-03-08,38.95141129981815,39.36861239455816,37.6239532710999,38.534210205078125,2289900,8,4,10,3,1996
1996-03-11,38.382506017701175,39.036753279366536,38.268723885237634,38.979862213134766,1511400,11,0,11,3,1996
1996-03-12,38.72385041203444,38.8660780702569,38.1739034669076,38.67644119262695,1385300,12,1,11,3,1996
1996-03-13,38.93245846191287,39.10313168459052,38.71437601071366,38.94194030761719,1019300,13,2,11,3,1996
1996-03-14,38.998835332697084,39.33069996596827,38.9798716393673,39.11261749267578,725600,14,3,11,3,1996
1996-03-15,39.04822695324993,39.21013423573901,38.85774779738042,39.08632278442383,869200,15,4,11,3,1996
1996-03-18,39.44823611572032,39.83871841430664,39.36252048920137,39.83871841430664,917600,18,0,12,3,1996
1996-03-19,40.191096537525596,40.191096537525596,39.61965914599679,39.752994537353516,858300,19,1,12,3,1996
1996-03-20,39.94348994031116,39.94348994031116,39.4006241972025,39.70539093017578,744300,20,2,12,3,1996
1996-03-21,39.753004954164496,39.772052872206736,39.47681014255195,39.610145568847656,650800,21,3,12,3,1996
1996-03-22,39.62917774392547,39.819656848678775,39.58155796773714,39.71489334106445,344500,22,4,12,3,1996
1996-03-25,40.07681591175085,40.11491174436659,39.53395029697666,39.63871383666992,802400,25,0,13,3,1996
1996-03-26,39.57205003440124,39.93396047996255,39.533954198026365,39.82919692993164,969400,26,1,13,3,1996
1996-03-27,39.88633934227196,39.91491121859164,39.4291893211571,39.46728515625,809600,27,2,13,3,1996
1996-03-28,39.32442812827917,39.638718786606425,39.314904168935925,39.61967086791992,1001300,28,3,13,3,1996
1996-03-29,39.73394675508213,39.73394675508213,39.23870101412713,39.42918014526367,457700,29,4,13,3,1996
1996-04-01,39.61965129163682,39.89584597612179,39.495839881350456,39.886322021484375,773400,1,0,14,4,1996
1996-04-02,39.93394873049057,39.962520599365234,39.800613342408795,39.962520599365234,638800,2,1,14,4,1996
1996-04-03,39.81966125499191,39.9910924682399,39.724421692076355,39.962520599365234,288000,3,2,14,4,1996
1996-04-04,39.9625432901271,40.05778290711978,39.92444744333003,39.9339714050293,934900,4,3,14,4,1996
1996-04-08,38.93393937397628,39.24822998046875,38.7625081340713,39.24822998046875,2217200,8,0,15,4,1996
1996-04-09,39.40061858777733,39.40061858777733,39.01966022579737,39.09585189819336,1180900,9,1,15,4,1996
1996-04-10,39.02917393616268,39.200605154037476,38.24820949917748,38.40059280395508,939500,10,2,15,4,1996
1996-04-11,38.49584477635155,38.6863239687135,37.867263441557085,38.35298538208008,1276000,11,3,15,4,1996
1996-04-12,38.61964452143918,38.89583926647536,38.50535704073455,38.83869552612305,411300,12,4,15,4,1996
1996-04-15,39.0386870733031,39.21011824366647,38.91487567248512,39.162498474121094,484200,15,0,16,4,1996
1996-04-16,39.23869860970083,39.410129817218944,39.15298300594178,39.27679443359375,429700,16,1,16,4,1996
1996-04-17,39.238696619904495,39.35298408578772,38.91488213323538,39.18155288696289,525300,17,2,16,4,1996
1996-04-18,39.276804329585104,39.36251995494065,39.06727724538266,39.23870849609375,818600,18,3,16,4,1996
1996-04-19,39.42916668760286,39.53393017397088,39.26725948139772,39.333927154541016,885100,19,4,16,4,1996
1996-04-22,39.69585758559352,39.791097167132854,39.372043008359796,39.63871383666992,828900,22,0,17,4,1996
1996-04-23,39.57204449590809,39.79109552440529,39.48632887606136,39.76252365112305,225400,23,1,17,4,1996
1996-04-24,39.96253340427692,39.96253340427692,39.533955233830675,39.61967086791992,699000,24,2,17,4,1996
1996-04-25,39.70536622912098,39.96251300009394,39.46726736710898,39.80060577392578,475500,25,3,17,4,1996
1996-04-26,39.9053699307592,40.11489693278228,39.76251061119801,39.886322021484375,563300,26,4,17,4,1996
1996-04-29,39.71489083801095,39.96251365858368,39.71489083801095,39.886322021484375,219900,29,0,18,4,1996
1996-04-30,39.88631416785674,39.96250578995389,39.69583511261387,39.85774230957031,184400,30,1,18,4,1996
1996-05-01,39.84824566711514,40.10539256793065,39.791101911378355,39.943485260009766,561900,1,2,18,5,1996
1996-05-02,39.62919349614884,39.848244553685824,39.06727991377134,39.25775909423828,1299600,2,3,18,5,1996
1996-05-03,39.48633753940594,39.61014901746003,38.85775618928515,39.200618743896484,1329300,3,4,18,5,1996
1996-05-06,39.35297755230262,39.35297755230262,38.819636133394354,39.162498474121094,647500,6,0,19,5,1996
1996-05-07,39.16251764728327,39.16251764728327,38.867274931557155,39.0006103515625,582100,7,1,19,5,1996
1996-05-08,38.810145883702795,39.48634719848633,38.4482353208609,39.48634719848633,1694700,8,2,19,5,1996
1996-05-09,39.353000118799784,39.65776681865496,39.31490428131789,39.457763671875,593400,9,3,19,5,1996
1996-05-10,39.848236083984375,39.98157148197094,39.65775694400357,39.848236083984375,925100,10,4,19,5,1996
1996-05-13,39.94347627342014,40.61967723083855,39.905380444833185,40.448246002197266,867500,13,0,20,5,1996
1996-05-14,40.6101424103176,40.800621502298455,40.57204659192143,40.695858001708984,632300,14,1,20,5,1996
1996-05-15,40.70540196491159,41.029216580449024,40.61968633138697,40.648258209228516,466100,15,2,20,5,1996
1996-05-16,40.41966486947124,40.8006230680525,40.400616959542184,40.73395538330078,514400,16,3,20,5,1996
1996-05-17,40.838730695857556,41.01968589250431,40.838730695857556,40.95301818847656,427700,17,4,20,5,1996
1996-05-20,41.23873767249164,41.29588141984382,40.82920748313433,41.22921371459961,788500,20,0,21,5,1996
1996-05-21,41.2958848270696,41.372076496492234,41.143501488224324,41.17207336425781,352700,21,1,21,5,1996
1996-05-22,41.219698478495935,41.56256103515625,41.07683907988746,41.56256103515625,1218100,22,2,21,5,1996
1996-05-23,41.619707406856364,41.714947011906375,41.16255730261629,41.39113235473633,967900,23,3,21,5,1996
1996-05-24,41.429220457949164,41.64827150864637,41.410172540497236,41.55303192138672,659100,24,4,21,5,1996
1996-05-28,41.67684160688735,41.67684160688735,41.02921244114962,41.133975982666016,456400,28,1,22,5,1996
1996-05-29,41.21968701769422,41.257782846730905,40.7244412402173,40.8577766418457,649600,29,2,22,5,1996
1996-05-30,40.80063190707913,41.27682975846894,40.68634442274558,41.06730270385742,895800,30,3,22,5,1996
1996-05-31,41.05776622896997,41.22919740320366,40.76252365112305,40.76252365112305,923500,31,4,22,5,1996
1996-06-03,40.77205989834091,40.90539529627989,40.657772414393214,40.87682342529297,503100,3,0,23,6,1996
1996-06-04,41.067308481508576,41.20064389865633,40.99111681456701,41.16254806518555,627100,4,1,23,6,1996
1996-06-05,41.18158219363711,41.572064355972714,41.09586659702686,41.524444580078125,428000,5,2,23,6,1996
1996-06-06,41.75301844796059,41.75301844796059,41.14348533193197,41.21967697143555,523300,6,3,23,6,1996
1996-06-07,40.343473117144406,41.229200926373494,40.343473117144406,41.21967697143555,1422800,7,4,23,6,1996
1996-06-10,41.16252585434505,41.286337246317856,41.01966655591488,41.086334228515625,548800,10,0,24,6,1996
1996-06-11,41.238761893004664,41.46733701666104,41.048282623291016,41.048282623291016,688700,11,1,24,6,1996
1996-06-12,41.18158053332071,41.28634403606505,40.90538584426745,40.97205352783203,1120600,12,2,24,6,1996
1996-06-13,41.06729307578143,41.124436804551074,40.73395465795853,40.97205352783203,1502000,13,3,24,6,1996
1996-06-14,40.99111162002236,40.99111162002236,40.66729707655564,40.80063247680664,1468200,14,4,24,6,1996
1996-06-17,40.8196916373025,40.97207499385799,40.667308280747,40.772071838378906,1101000,17,0,25,6,1996
1996-06-18,40.74350653894095,40.85779407481456,40.42921581528853,40.43873977661133,718000,18,1,25,6,1996
1996-06-19,40.629206270349826,40.8387333537881,40.486346895278274,40.61968231201172,552100,19,2,25,6,1996
1996-06-20,40.65778175848071,40.79111718706322,40.34349110539337,40.59111404418945,1234400,20,3,25,6,1996
1996-06-21,40.787032959726616,40.940223693847656,40.67213990913584,40.940223693847656,573300,21,4,25,6,1996
1996-06-24,41.03597165845912,41.18916240660082,40.95937628438827,41.016822814941406,416500,24,0,26,6,1996
1996-06-25,41.131694375591096,41.16041762585338,40.92105720700101,40.968929290771484,454400,25,1,26,6,1996
1996-06-26,40.92107409129424,41.00724387763528,40.681713573680206,40.691287994384766,838200,26,2,26,6,1996
1996-06-27,40.69129061476092,41.083841888926855,40.538099873623004,40.97852325439453,1090500,27,3,26,6,1996
1996-06-28,41.15088132740593,41.36151869111067,41.03598821993063,41.12215805053711,1060800,28,4,26,6,1996
1996-07-01,41.22744831462096,41.48595762825188,41.170001800480755,41.476383209228516,471300,1,0,27,7,1996
1996-07-02,41.438089450274056,41.44766387020249,41.25617547163376,41.32319641113281,389400,2,1,27,7,1996
1996-07-03,41.30404715342065,41.361493672410106,41.09340991712596,41.23702621459961,308300,3,2,27,7,1996
1996-07-05,40.51897333893629,40.71046187078382,40.05940086250223,40.183868408203125,842900,5,4,27,7,1996
1996-07-08,40.21257610412306,40.43278783040754,39.90619457190117,40.021087646484375,942000,8,0,28,7,1996
1996-07-09,40.20301726138788,40.327484807088766,40.05940086250223,40.183868408203125,716300,9,1,28,7,1996
1996-07-10,40.17428663459274,40.34662628173828,39.781735216094575,40.34662628173828,1132300,10,2,28,7,1996
1996-07-11,40.17428908529394,40.25088448869775,39.140251139342624,39.53280258178711,1587400,11,3,28,7,1996
1996-07-12,39.59981731846857,39.7721569489648,39.26471248139255,39.561519622802734,1312000,12,4,28,7,1996
1996-07-15,39.657264214798694,39.657264214798694,38.39344024658203,38.39344024658203,1951300,15,0,29,7,1996
1996-07-16,38.508330365081335,38.91045614214086,36.99557148947645,38.48918151855469,4141000,16,1,29,7,1996
1996-07-17,39.06363878278254,39.21682952310718,38.60406656180863,38.94874572753906,1340500,17,2,29,7,1996
1996-07-18,39.06363834118404,39.55193382044884,38.80512896980856,39.48491287231445,1432500,18,3,29,7,1996
1996-07-19,39.38917752271987,39.446624062616884,38.987051743440766,39.197689056396484,1216000,19,4,29,7,1996
1996-07-22,38.929591192035225,39.06363307021734,38.613635336320236,38.91044235229492,519800,22,0,30,7,1996
1996-07-23,38.967910502273085,39.17854785633943,38.3455728652589,38.412593841552734,1479800,23,1,30,7,1996
1996-07-24,37.95301381580865,38.71896767687442,37.761525350542215,38.48918151855469,2463400,24,2,30,7,1996
1996-07-25,38.872156180808766,38.94875156244583,38.68066772671611,38.833858489990234,1989800,25,3,30,7,1996
1996-07-26,38.94875801539175,39.101948804046195,38.84343934819183,39.04450225830078,642300,26,4,30,7,1996
1996-07-29,38.987065359466044,39.044511919425965,38.56579058642663,38.61366271972656,1297900,29,0,31,7,1996
1996-07-30,38.87215603077107,39.02534679345391,38.565774505405386,38.9870491027832,1868200,30,1,31,7,1996
1996-07-31,39.015748406665494,39.37957624456814,38.92000423879637,39.27425765991211,767100,31,2,31,7,1996
1996-08-01,39.31257575238637,40.068955071538475,39.25512922181786,39.92533874511719,1168600,1,3,31,8,1996
1996-08-02,40.44235771071743,40.806185739364984,40.2891669618132,40.78703689575195,1098500,2,4,31,8,1996
1996-08-05,40.79659953742269,40.80617395646457,40.42319719478963,40.547664642333984,710200,5,0,32,8,1996
1996-08-06,40.538107733717524,40.75831946680101,40.31789600063403,40.672149658203125,640000,6,1,32,8,1996
1996-08-07,40.82535702915196,40.90195244571697,40.51897536289191,40.77748489379883,917800,7,2,32,8,1996
1996-08-08,40.787044607684614,40.787044607684614,40.55725844088076,40.71044921875,925100,8,3,32,8,1996
1996-08-09,40.85404747462936,40.91149399088148,40.480645118990616,40.57638931274414,648800,9,4,32,8,1996
1996-08-12,40.595552645960524,40.96895513492101,40.44236188125878,40.87321090698242,764200,12,0,33,8,1996
1996-08-13,40.79659953742269,40.82532279454831,40.442346032873374,40.547664642333984,805200,13,1,33,8,1996
1996-08-14,40.557246104520914,40.72958567720301,40.44235305606618,40.691287994384766,533800,14,2,33,8,1996
1996-08-15,40.58599992182838,40.82536061964525,40.56685106600303,40.614723205566406,632600,15,3,33,8,1996
1996-08-16,40.7295759877851,40.978510866882985,40.7295759877851,40.9593620300293,475100,16,4,33,8,1996
1996-08-19,40.96894883307341,41.007246518357896,40.825332513256605,40.97852325439453,436400,19,0,34,8,1996
1996-08-20,40.988096267953495,40.997670688945774,40.85405437406157,40.949798583984375,645700,20,1,34,8,1996
1996-08-21,40.84449200068545,40.940236238849266,40.67215237199058,40.80619430541992,266400,21,2,34,8,1996
1996-08-22,40.90192297346256,41.2657509399868,40.88277413311918,41.18915557861328,584800,22,3,34,8,1996
1996-08-23,41.112545542082906,41.17956645936157,40.834887456214155,40.968929290771484,757100,23,4,34,8,1996
1996-08-26,40.873221051138636,40.92109317698911,40.70088139807691,40.76790237426758,784700,26,0,35,8,1996
1996-08-27,40.882818153320656,40.959413597167625,40.74877612658845,40.92111587524414,389400,27,1,35,8,1996
1996-08-28,41.016830140375994,41.05512783425123,40.844490517937444,40.85406494140625,227600,28,2,35,8,1996
1996-08-29,40.806196140989044,40.806196140989044,40.212581837671046,40.451942443847656,680200,29,3,35,8,1996
1996-08-30,40.44235887141981,40.451933293501114,39.9061912348669,40.03065872192383,1500900,30,4,35,8,1996
1996-09-03,39.50407789868547,40.34662730612229,39.446631348178414,40.289180755615234,1782000,3,1,36,9,1996
1996-09-04,40.289163558684635,40.901926502542956,40.12639840172227,40.32746124267578,930200,4,2,36,9,1996
1996-09-05,40.13598330643738,40.29874850591482,39.839176177978516,39.839176177978516,616600,5,3,36,9,1996
1996-09-06,39.98279335058131,40.54768434859,39.91577238471587,40.40406799316406,804900,6,4,36,9,1996
1996-09-09,40.55727055569722,40.892375482385,40.49024957035967,40.8828010559082,719200,9,0,37,9,1996
1996-09-10,40.82534975947458,40.997689416057725,40.67215895362289,40.8636474609375,669900,10,1,37,9,1996
1996-09-11,40.78703283930314,41.13171199005781,40.69128863076017,41.093414306640625,713500,11,2,37,9,1996
1996-09-12,41.20831757792165,41.50512469802285,41.150871038547216,41.38065719604492,713300,12,3,37,9,1996
1996-09-13,41.859378654737306,42.05086712067847,41.74448557517261,42.012569427490234,2008800,13,4,37,9,1996
1996-09-16,42.07000438956972,42.37638585075912,42.012557865596705,42.165748596191406,1220200,16,0,38,9,1996
1996-09-17,42.204045395987876,42.271066339221065,41.811494157050596,42.070003509521484,604700,17,1,38,9,1996
1996-09-18,42.012570909678104,42.12746399329618,41.80193358971162,41.964698791503906,225500,18,2,38,9,1996
1996-09-19,41.89767053777521,42.15617993094704,41.84022400595925,42.12745666503906,410000,19,3,38,9,1996
1996-09-20,42.24802634180366,42.363510696268726,42.113294594927744,42.27689743041992,948400,20,4,38,9,1996
1996-09-23,42.17102837692845,42.344254874140844,41.9785544911369,42.26726531982422,466800,23,0,39,9,1996
1996-09-24,42.22878119256496,42.652223848096604,42.074802045098906,42.257652282714844,1269800,24,1,39,9,1996
1996-09-25,42.459756107182734,42.459756107182734,42.190292559811674,42.286529541015625,1353300,25,2,39,9,1996
1996-09-26,42.344254874140844,42.61371831424901,42.12290990548056,42.26726531982422,773200,26,3,39,9,1996
1996-09-27,42.32503353323689,42.32503353323689,42.11331212856859,42.3057861328125,407600,27,4,39,9,1996
1996-09-30,42.36350226272,42.53672875993239,42.238394236955486,42.26726531982422,578200,30,0,40,9,1996
1996-10-01,42.31537980618684,42.52710106061852,42.151777018671446,42.49822998046875,561400,1,1,40,10,1996
1996-10-02,42.652232634715546,42.86395400609726,42.59449044252053,42.786964416503906,609000,2,2,40,10,1996
1996-10-03,42.80618958041669,42.82543696781796,42.62333940010466,42.74844741821289,342200,3,3,40,10,1996
1996-10-04,42.92169426028753,43.325889587402344,42.80620988111187,43.325889587402344,754100,4,4,40,10,1996
1996-10-07,43.30661943806813,43.49909330223732,43.26812466523429,43.373985290527344,235100,7,0,41,10,1996
1996-10-08,43.39324142003968,43.537596847252054,43.123777955909915,43.200767517089844,386200,8,1,41,10,1996
1996-10-09,43.26813641716452,43.34512598374311,42.81582271351534,42.86394119262695,528800,9,2,41,10,1996
1996-10-10,42.863960866853006,43.027563770924964,42.72922906349963,42.777347564697266,1562200,10,3,41,10,1996
1996-10-11,42.94092119174533,43.30662155151367,42.94092119174533,43.30662155151367,331300,11,4,41,10,1996
1996-10-14,43.306622460742446,43.537591113866405,43.29699876686228,43.36436462402344,201600,14,0,42,10,1996
1996-10-15,43.807053622775605,43.807053622775605,43.08527659691705,43.30662155151367,776900,15,1,42,10,1996
1996-10-16,43.42211174406029,43.518348693847656,43.075658724825765,43.518348693847656,590100,16,2,42,10,1996
1996-10-17,43.65308986238094,43.74932683297701,43.45099222412917,43.63384246826172,792500,17,3,42,10,1996
1996-10-18,43.6530706280938,43.922534027032654,43.55683369990136,43.86479187011719,695800,18,4,42,10,1996
1996-10-21,43.903297193021054,44.11501848592909,43.691575900113016,43.80706024169922,879200,21,0,43,10,1996
1996-10-22,43.76856318110913,43.77818687573998,43.47985234218361,43.49909973144531,848900,22,1,43,10,1996
1996-10-23,43.40285555030965,43.662695262029914,43.229629075829486,43.64344787597656,735900,23,2,43,10,1996
1996-10-24,43.64347458734207,43.72046417867586,43.2489029317564,43.268150329589844,379300,24,3,43,10,1996
1996-10-25,43.2585030831231,43.460600650363496,43.1911372273763,43.30662155151367,568300,25,4,43,10,1996
1996-10-28,43.34513480167261,43.56647985061543,42.998681681588195,43.01792907714844,975400,28,0,44,10,1996
1996-10-29,43.15264335865981,43.470225256705255,42.931298399416015,43.36436462402344,815900,29,1,44,10,1996
1996-10-30,43.4990921309307,43.4990921309307,43.17188657065378,43.22000503540039,495400,30,2,44,10,1996
1996-10-31,43.27776567705623,43.65308986238094,43.2296471917582,43.63384246826172,726300,31,3,44,10,1996
1996-11-01,43.720469976748554,43.82633067887143,43.27777976787106,43.47987747192383,821300,1,4,44,11,1996
1996-11-04,43.537589855747676,43.768558502197266,43.44135291972702,43.768558502197266,1608400,4,0,45,11,1996
1996-11-05,43.912926723511916,44.220885008664744,43.90330302710089,44.0187873840332,764000,5,1,45,11,1996
1996-11-06,44.09577359625425,44.88491664184413,44.057278813542545,44.86566925048828,1665000,6,2,45,11,1996
1996-11-07,44.73096128268235,45.144780416751914,44.67321907792846,44.971553802490234,1446300,7,3,45,11,1996
1996-11-08,44.981144564332894,45.231360601704026,44.807918076922114,45.221736907958984,1355700,8,4,45,11,1996
1996-11-11,45.115899013264105,45.27950188937876,45.09665161607415,45.173641204833984,655900,11,0,46,11,1996
1996-11-12,45.298726756756125,45.32759783818172,44.97152116726606,45.03888702392578,719900,12,1,46,11,1996
1996-11-13,45.087002963366544,45.30834790854423,44.97151864414341,45.24098205566406,481900,13,2,46,11,1996
1996-11-14,45.07738456822812,45.53932189941406,45.058137179428705,45.53932189941406,558800,14,3,46,11,1996
1996-11-15,45.654814778525605,45.885783487354566,45.404598677294224,45.59707260131836,2250900,15,4,46,11,1996
1996-11-18,45.68369429572822,45.73181278561207,45.41423075237866,45.60670471191406,1518200,18,0,47,11,1996
1996-11-19,45.664446826953196,45.94353406783447,45.59708094122323,45.93391036987305,1029300,19,1,47,11,1996
1996-11-20,45.92425865838777,46.203345729027596,45.770279584931316,46.01087188720703,730000,20,2,47,11,1996
1996-11-21,46.06861615111052,46.09748722870679,45.80877645274411,45.94350814819336,653000,21,3,47,11,1996
1996-11-22,46.010899203801394,46.34772862696246,46.010899203801394,46.29961013793945,965100,22,4,47,11,1996
1996-11-25,46.34771176042228,46.905886029962254,46.241851123095735,46.88663864135742,2058800,25,0,48,11,1996
1996-11-26,46.98288593732152,47.23310204432077,46.48245372332301,46.732669830322266,2861800,26,1,48,11,1996
1996-11-27,46.84812793767106,46.925117465917026,46.58828827984092,46.64603042602539,872000,27,2,48,11,1996
1996-11-29,46.809643579779035,46.94437528416162,46.72303034124737,46.81926727294922,1073400,29,4,48,11,1996
1996-12-02,46.76155334638819,46.88666143313506,46.43434758105022,46.83854293823242,1350600,2,0,49,12,1996
1996-12-03,46.84815879809019,47.1657408113065,46.03976821899414,46.03976821899414,1777800,3,1,49,12,1996
1996-12-04,46.116756544973995,46.232240910278605,45.63557168953812,46.16487503051758,2365100,4,2,49,12,1996
1996-12-05,46.09751040321529,46.28036065324892,45.90503645581147,46.03976821899414,1697700,5,3,49,12,1996
1996-12-06,45.11588667860745,46.03976149113866,44.750186231980514,45.77029800415039,3401800,6,4,49,12,1996
1996-12-09,46.00127958826538,46.45359342522113,45.93391369765495,46.4439697265625,1864600,9,0,50,12,1996
1996-12-10,46.5401770682874,46.607542915987565,46.174476752200775,46.22259521484375,1331600,10,1,50,12,1996
1996-12-11,45.34684638311744,45.962762802582525,45.15437250203459,45.79916000366211,1847900,11,2,50,12,1996
1996-12-12,46.058998567630084,46.11674073048127,44.923402698223406,45.03888702392578,2540200,12,3,50,12,1996
1996-12-13,45.000390260115914,45.317972141763434,44.59619513801906,45.15436935424805,1678300,13,4,50,12,1996
1996-12-16,45.26985215893681,45.385336475668794,44.38447239732495,44.57694625854492,1831100,16,0,51,12,1996
1996-12-17,44.44222830623089,45.13513442100971,44.269001777536175,44.93303680419922,2023200,17,1,51,12,1996
1996-12-18,45.19287894038611,45.433471353825134,45.12551306462318,45.28911590576172,1666800,18,2,51,12,1996
1996-12-19,45.693292125771,46.270713677486725,45.51044196772769,46.22259521484375,2269300,19,3,51,12,1996
1996-12-20,46.49811726930495,46.865614868355195,46.26601352253637,46.324039459228516,1543200,20,4,51,12,1996
1996-12-23,46.47877261328268,46.54646953552425,46.0048941575917,46.207984924316406,1263700,23,0,52,12,1996
1996-12-24,46.32404168876174,46.54647445678711,46.2950287190193,46.54647445678711,633000,24,1,52,12,1996
1996-12-26,46.69153511597938,46.933309842139174,46.65285115979381,46.904296875,1384300,26,3,52,12,1996
1996-12-27,46.90430011152239,47.05903594694185,46.73022229667551,46.96232604980469,410400,27,4,52,12,1996
1996-12-30,47.11706212055252,47.11706212055252,46.5174607553074,46.55614471435547,694100,30,0,1,12,1996
1996-12-31,46.594832137435155,46.652858080321124,45.705101013183594,45.705101013183594,1378100,31,1,1,12,1996
1997-01-02,46.03389818892795,46.03389818892795,45.02811553942196,45.821136474609375,2031900,2,3,1,1,1997
1997-01-03,46.03389439957866,46.4981017380618,45.850145661429075,46.478759765625,2123200,3,4,1,1,1997
1997-01-06,46.47876754876048,46.69152928119342,45.99521815686742,46.07258605957031,1374100,6,0,2,1,1997
1997-01-07,46.07257813272116,46.710863220202185,45.87915840924206,46.63349533081055,939000,7,1,2,1,1997
1997-01-08,46.884948794313054,46.90429076988827,46.22732162475586,46.22732162475586,1802200,8,2,2,1,1997
1997-01-09,46.459457052397035,46.96234876070775,46.38208909727231,46.614192962646484,1415700,9,3,2,1,1997
1997-01-10,45.956557738957144,47.19444481610077,45.956557738957144,47.1170768737793,2369500,10,4,2,1,1997
1997-01-13,47.34915900705774,47.34915900705774,46.817254647297084,47.04935836791992,1364600,13,0,3,1,1997
1997-01-14,47.46521206111188,47.900406548224765,47.34916019788178,47.63928985595703,2111200,14,1,3,1,1997
1997-01-15,47.48456280358593,47.7843635056045,47.271801015056624,47.52324676513672,1583900,15,2,3,1,1997
1997-01-16,47.67797177843976,47.84237857767576,47.34915817996776,47.71665573120117,1308400,16,3,3,1,1997
1997-01-17,47.784361207610075,48.122845854901385,47.72633526807442,48.00679397583008,1604000,17,4,3,1,1997
1997-01-20,48.12282617826097,48.33558786956357,47.94874843083157,48.06480026245117,1889900,20,0,4,1,1997
1997-01-21,47.89075781542384,48.616082297684905,47.726350932778,48.45167541503906,2785800,21,1,4,1,1997
1997-01-22,48.47100246760564,48.7998161315918,48.20021474432293,48.7998161315918,1201600,22,2,4,1,1997
1997-01-23,48.93520782998137,49.322047417570154,47.60061125280006,48.12284469604492,2601100,23,3,4,1,1997
1997-01-24,48.200198226332276,48.21954019993834,47.50388717651367,47.50388717651367,2176000,24,4,4,1,1997
1997-01-27,47.58127682157417,47.80370961972381,47.271805102409466,47.36851501464844,2108500,27,0,5,1,1997
1997-01-28,48.04546243748369,48.1808562527262,47.039679809967936,47.50388717651367,4376000,28,1,5,1,1997
